,MUNICIPIO,CLAVE_CT,RESPONSABLE,TURNO,NOMBRE_CT,DIRECTOR,NIVEL,MATRICULA,DOCENTE,GRUPOS,AULAS_EXISTENTES,AULAS_USO,INVERSION_TIEMPO_COMPLETO_2014,INVERSION_TIEMPO_COMPLETO_2015,INVERSION_AULAS_INTERACTIVAS_2015,INVERSION_AULAS_INTERACTIVAS_2014,INVERSION_AULAS_INTERACTIVAS_2013,INVERSION_AULAS_PROVISIONALES_2013,INVERSION_AULAS_PROVISIONALES_2014,INVERSION_AULAS_PROVISIONALES_2015,INVERSION_PEC_2013,INVERSION_PEC_2014,INVERSION_MOBILIARIO,INVERSION_EXCELENCIA_2014,INVERSION_PES_2013,INVERSION_PES_2014,INVERSION_CONIBA_2013,INVERSION_ESCUELA_DIGNA_2013,INVERSION_FONDEN_2013,INVERSION_PROGRAMA_SANA_2013,INVERSION_CONIBA_2014,INVERSION_ESCUELAS_DE_TIEMPO_COMPLETO_2014,INVERSION_ESCUELA_DIGNA_2014,INVERSION_FAEB_2014,INVERSION_FONDEN_2014,INVERSION_INFRAESTRUCTURA_EDUCATIVA_ESTATAL_2014_(RECURSO_2013),INVERSION_PROGRAMA_ESCUELAS_DE_EXCELENCIA_2014,INVERSION_PROGRAMA_SANA_2014,INVERSION_PROGRAMA_CONIBA_2015,INVERSION_ESCUELAS_DE_TIEMPO_COMPLETO_2015_(RECURSO_2014),INVERSION_PROGRAMA_ESCUELA_DIGNA_2015,INVERSION_FAEB_2015,INVERSION_FONDEN_2015,INVERSION_INFRAESTRUCTURA_EDUCATIVA_ESTATAL_2015_(RECURSO_2013),INVERSION_PROGRAMA_ESCUELAS_DE_EXCELENCIA_2015_(RECURSO_2014),INVERSION_PROGRAMA_SANA_2015,OTROS_PROGRAMAS,BENEFICIARIOS_ALIMENTOS_DIF_2014_digit,BENEFICIARIOS_ALIMENTOS_DIF_2014_alimento,AULAS_INTERACTIVAS_OBSERVACION_instalado,AULAS_INTERACTIVAS_OBSERVACION_en_proceso,AULAS_PROVISIONALES_OBSERVACION_aulas,AULAS_PROVISIONALES_OBSERVACION_sustituir_uso_educ,AULAS_PROVISIONALES_OBSERVACION_otro_uso,AULAS_PROVISIONALES_OBSERVACION_sust_2013,AULAS_PROVISIONALES_OBSERVACION_sust_2014,AULAS_PROVISIONALES_OBSERVACION_sust_2015,CONECTIVIDAD_mbs,OBSERVACION_PEC2013_processed,OBSERVACION_PEC2014_processed,OBSERVACION_MOBILIARIO_PIEZAS_processed,OBSERVACION_MOBILIARIO_ALUMNOS_processed,OBSERVACION_MOBILIARIO_MATRICULA_processed,NOM_TURNO,DOMICILIO,LOCALIDAD_INEGI,NOMBRE_LOCALIDAD,COLONIA,NOMBRE_COLONIA,MUNICIPIO_CLAVE_INEGI,NOMBRE_MUNICIPIO,SOSTENIMIENTO,PROGRAMA,DESERCIiN_INTRACURRICULAR,REPROBACIiN,REPROBACIiN__CON_REGULARIZADOS,EFICIENCIA_TERMINAL,HOMBRES_1!,MUJERES_1!,TOTAL_1!,HOMBRES_2!,MUJERES_2!,TOTAL_2!,HOMBRES_3!,MUJERES_3!,TOTAL_3!,HOMBRES_4!,MUJERES_4!,TOTAL_4!,HOMBRES_5!,MUJERES_5!,TOTAL_5!,HOMBRES_6!,MUJERES_6!,TOTAL_6!,HOMBRES_TOTAL,MUJERES_TOTAL,MATRICULA_TOTAL,DOCENTES,GRUPOS_genero,DOCENETE_EDUCACION_FISICA,DOCENTE_ACTIVIDADES_ARTISTICAS,DOCENTE_ACTIVIDADES_TECNONOLOGICAS,DOCENTE_DE_IDIOMAS,PERSONAL_DE_ADMINISTRATIVO_Y_SERVICIOS,DIRECTOR_CON_GRUPO,DIRECTOR_SIN_GRUPO,TOTAL_DE_PERSONAL,CLAVE_DE_LA_ESCUELA,ALUMNOS_PROGRAMADOS_PRUEBA,PORCENTAJE_DE_EVALUADOS_LENGUAJE_Y_COMUNICACIAN,PORCENTAJE_DE_EVALUADOS_MATEMATICAS,LA_PRUEBA_ES_REPRESENTATIVA_LEGUAJE_Y_COMUNICACIAN,LA_PRUEBA_ES_REPRESENTATIVA__MATEMATICAS,INFORMACION_POCO_CONFIABLE_LENGUAJE_Y_COMUNICACIAN,INFORMACION_POCO_CONFIABLE_MATEMATICAS,NIVEL_I_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_II_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_III_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_IV_LENGUAJE_Y_COMUNICACIAN_(%),NIVEL_PREDOMINANTE_LENGUAJE_Y_COMUNICACIAN,NIVEL_I_MATEMATICAS_(%),NIVEL_II_MATEMATICAS_(%),NIVEL_III_MATEMATICAS_(%),NIVEL_IV_MATEMATICAS_(%),NIVEL_PREDOMINANTE_MATEMATICAS
2507,GUADALAJARA,14EPR0491C,L,VESPERTINO,JUAN_RULFO,ELVIRA_RODRIGUEZ_ARAGON_BUENROSTRO,PRIMARIA,321,13,13,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,VESPERTINO,HACIENDA_SANTA_CRUZ_DEL_VALLE_1330,1,GUADALAJARA,9417,OBLATOS,39,GUADALAJARA,ESTATAL,GENERAL,1.54,1.95,,69.39,23,9,32,11,13,24,34,23,57,26,25,51,33,25,58,21,18,39,148,113,261,10,10,0,0,0,0,3,1,0,13,14EPR0491C,35,82.9,77.1,SI,SI,SI,NO,62.1,24.1,10.3,3.4,I,40.7,29.6,14.8,14.8,I
2508,GUADALAJARA,14EPR0024I,R,MATUTINO,MARTIN_NAVARRETE_MADRIGAL,FELIPE_DE_JESUS_EGUIARTE_DE_LA_TORRE,PRIMARIA,428,12,12,12,12,,,,,,,,,,,480664.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,0.0,0.0,0.0,MATUTINO,HACIENDA_SANTIAGO_3545,1,GUADALAJARA,9377,HELIODORO_HERNANDEZ_LOZA,39,GUADALAJARA,ESTATAL,GENERAL,0.77,0.51,,66.67,37,39,76,38,38,76,38,28,66,33,39,72,32,39,71,35,35,70,213,218,431,11,11,1,1,0,0,2,0,1,16,14EPR0024I,35,85.7,82.9,SI,SI,SI,SI,63.3,26.7,10.0,,I,72.4,13.8,6.9,6.9,I
2509,GUADALAJARA,14EPR0033Q,L,VESPERTINO,MARTIN_NAVARRETE_MADRIGAL,LUZ_MARIA_SANCHEZ_GOMEZ,PRIMARIA,423,12,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,VESPERTINO,HACIENDA_SANTIAGO_3545,1,GUADALAJARA,9377,HELIODORO_HERNANDEZ_LOZA,39,GUADALAJARA,ESTATAL,GENERAL,2.98,0.0,,91.89,46,24,70,26,36,62,29,22,51,35,35,70,32,28,60,34,26,60,202,171,373,10,10,1,0,0,0,1,0,1,13,14EPR0033Q,35,62.9,94.3,NO,SI,NO,NO,59.1,27.3,13.6,,I,84.8,9.1,6.1,,I
2510,GUADALAJARA,14EPR0379I,R,MATUTINO,MIGUEL_HIDALGO,MARIA_ESPERANZA_VAZQUEZ_ORTIZ,PRIMARIA,166,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,MATUTINO,LA_LEAA,1,GUADALAJARA,9055,EL_RETIRO,39,GUADALAJARA,ESTATAL,GENERAL,2.61,2.01,,75.68,12,10,22,10,14,24,12,14,26,12,5,17,12,11,23,12,14,26,70,68,138,7,7,1,0,0,0,1,0,1,10,14EPR0379I,28,100.0,100.0,SI,SI,NO,NO,25.0,32.1,35.7,7.1,III,50.0,28.6,14.3,7.1,I
2511,GUADALAJARA,14EPR0277L,L,VESPERTINO,MIGUEL_HIDALGO,J_GUADALUPE_GOMEZ_GOMEZ,PRIMARIA,117,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,VESPERTINO,LA_LEAA,1,GUADALAJARA,9055,EL_RETIRO,39,GUADALAJARA,ESTATAL,GENERAL,2.59,0.0,,100.0,9,10,19,11,10,21,11,6,17,6,12,18,12,13,25,8,13,21,57,64,121,6,6,1,0,0,0,1,0,1,9,14EPR0277L,22,86.4,86.4,SI,SI,NO,NO,31.6,36.8,21.1,10.5,II,52.6,,26.3,21.1,I
2512,GUADALAJARA,14EPR0377K,R,MATUTINO,RAMON_CORONA,IDALIA_ANAYA_GARCIA,PRIMARIA,129,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,MATUTINO,HOSPITAL_484,1,GUADALAJARA,0,0,39,GUADALAJARA,ESTATAL,GENERAL,2.96,0.0,,90.0,13,11,24,20,11,31,8,12,20,5,19,24,9,8,17,11,10,21,66,71,137,6,6,1,0,0,0,1,1,0,8,14EPR0377K,18,100.0,100.0,SI,SI,NO,NO,38.9,44.4,16.7,,II,61.1,27.8,5.6,5.6,I
2513,GUADALAJARA,14EPR1018E,R,MATUTINO,VICENTE_GUERRERO,JUANA_MAGAAAA_BARREDA,PRIMARIA,614,18,18,18,18,,,,,,,,,,,658249.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,0.0,0.0,0.0,MATUTINO,IGNACIO_MACHAIN_821,1,GUADALAJARA,9105,LA_HUERTA,39,GUADALAJARA,ESTATAL,GENERAL,1.1,0.56,,82.88,55,43,98,41,60,101,43,44,87,50,32,82,46,42,88,49,40,89,284,261,545,18,18,2,0,2,0,4,1,0,26,14EPR1018E,70,95.7,95.7,SI,SI,NO,NO,19.4,46.3,22.4,11.9,II,44.8,23.9,17.9,13.4,I
2514,GUADALAJARA,14EPR1200D,L,VESPERTINO,GUILLERMO_REYES_ROBLES,MARIA_DE_LOS_ANGELES_FRANCO_FLORES,PRIMARIA,315,12,12,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,VESPERTINO,IGNACIO_MACHAIN_821,1,GUADALAJARA,9105,LA_HUERTA,39,GUADALAJARA,ESTATAL,GENERAL,0.35,1.42,,96.3,22,15,37,30,16,46,21,19,40,20,16,36,28,29,57,30,22,52,151,117,268,10,10,2,1,0,0,2,0,1,16,14EPR1200D,35,100.0,100.0,SI,SI,NO,NO,34.3,51.4,8.6,5.7,II,77.1,8.6,14.3,,I
2515,GUADALAJARA,14EPR1122Q,L,VESPERTINO,ERVIRO_R_SALAZAR,LUIS_ENRIQUE_LEAAAO_FLORES,PRIMARIA,109,6,6,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,VESPERTINO,IGNACIO_RAMIREZ_1771,1,GUADALAJARA,9356,JARDINES_DEL_COUNTRY,39,GUADALAJARA,ESTATAL,GENERAL,6.25,2.22,,94.12,5,10,15,2,8,10,8,9,17,3,6,9,7,14,21,9,15,24,34,62,96,5,5,1,1,0,0,1,1,0,8,14EPR1122Q,16,93.8,93.8,SI,SI,NO,NO,20.0,46.7,26.7,6.7,II,46.7,26.7,20.0,6.7,I
2516,GUADALAJARA,14EPR0907J,R,MATUTINO,AMELIA_VILLASEAAOR_Y_VILLASEAAOR,SANDRA_NUAAEZ_SILVA,PRIMARIA,476,16,16,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,MATUTINO,IGUALDAD_7,1,GUADALAJARA,9416,ESPERANZA,39,GUADALAJARA,ESTATAL,GENERAL,3.83,1.55,,96.3,44,28,72,39,49,88,43,37,80,31,32,63,36,34,70,41,31,72,234,211,445,14,14,2,1,1,0,2,0,1,21,14EPR0907J,70,100.0,100.0,SI,SI,NO,NO,28.6,45.7,22.9,2.9,II,62.9,18.6,11.4,7.1,I
2517,GUADALAJARA,14EPR0560I,L,VESPERTINO,JOSE_LOPEZ_PORTILLO,RAFAEL_SALAZAR_MARTINEZ,PRIMARIA,118,7,7,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.0,FRIO,,,,,,,,,12.0,,,,,,VESPERTINO,IGUALDAD_7,1,GUADALAJARA,9416,ESPERANZA,39,GUADALAJARA,ESTATAL,GENERAL,0.0,0.0,,51.61,6,7,13,12,8,20,11,7,18,10,3,13,8,8,16,9,10,19,56,43,99,8,8,1,1,0,0,2,1,0,12,14EPR0560I,16,93.8,93.8,SI,SI,NO,NO,46.7,40.0,13.3,,I,66.7,26.7,6.7,,I
2518,GUADALAJARA,14DPR0221K,R,MATUTINO,MANUEL_ALATORRE,MARTHA_ARACELI_GONZALEZ_BARAJAS,PRIMARIA,308,12,12,12,12,,,,,,,,,,,,,1913.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,MATUTINO,INTERIOR_DEL_PARQUE_SAN_RAFAEL,1,GUADALAJARA,9359,SAN_ANDRES,39,GUADALAJARA,FEDERALIZADO,GENERAL,5.28,0.0,,100.0,14,13,27,19,20,39,21,22,43,17,24,41,16,25,41,35,18,53,122,122,244,11,11,1,0,0,0,1,0,1,14,14DPR0221K,35,100.0,100.0,SI,SI,NO,NO,48.6,28.6,22.9,,I,65.7,25.7,5.7,2.9,I
2519,GUADALAJARA,14DPR1575S,L,VESPERTINO,TOMAS_FREGOSO,RIGEL_JASSIEL_KU_MACEDO,PRIMARIA,98,5,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,VESPERTINO,INTERIOR_DEL_PARQUE_SAN_RAFAEL,1,GUADALAJARA,9359,SAN_ANDRES,39,GUADALAJARA,FEDERALIZADO,GENERAL,9.46,2.99,,72.73,0,0,0,7,2,9,9,2,11,3,5,8,8,6,14,6,4,10,33,19,52,5,5,1,0,0,0,1,0,1,8,14DPR1575S,16,87.5,87.5,SI,SI,SI,NO,78.6,21.4,,,I,85.7,14.3,,,I
2520,GUADALAJARA,14EES0028Y,R,MATUTINO,IRENE_ROBLEDO_GARCIA,ESTELA_ANGUIANO_CANCINO,SECUNDARIA,227,27,11,12,11,,,,,,,,,,,,,1913.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,MATUTINO,SIERRA_PIHUAMO,1,GUADALAJARA,9059,SANTA_ELENA_ESTADIO,39,GUADALAJARA,ESTATAL,GENERAL,6.27,8.27,1.97,99.09,63,61,124,43,40,83,45,36,81,0,0,0,0,0,0,0,0,0,151,137,288,31,11,2,2,2,0,20,0,2,53,14EES0028Y,70,94.3,97.1,SI,SI,NO,NO,28.8,48.5,19.7,3.0,II,77.9,16.2,2.9,2.9,I
2521,GUADALAJARA,14EES0028Y,L,VESPERTINO,IRENE_ROBLEDO_GARCIA,ESTELA_ANGUIANO_CANCINO,SECUNDARIA,96,23,5,12,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,VESPERTINO,SIERRA_PIHUAMO,1,GUADALAJARA,9059,SANTA_ELENA_ESTADIO,39,GUADALAJARA,ESTATAL,GENERAL,0.0,26.56,20.31,76.47,0,0,0,14,10,24,12,6,18,0,0,0,0,0,0,0,0,0,26,16,42,19,2,1,1,1,0,10,0,2,31,14EES0028Y,21,95.2,95.2,SI,SI,NO,NO,25.0,50.0,15.0,10.0,II,55.0,25.0,15.0,5.0,I
2522,GUADALAJARA,14EPR0957R,R,MATUTINO,SALVADOR_MORA_MORAN,JUAN_ALATORRE_GUZMAN,PRIMARIA,299,11,11,18,11,,,,,,,,,,35100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,0.0,0.0,12.0,,0.0,,,,MATUTINO,ISIS_2240,1,GUADALAJARA,9054,PRADOS_DEL_NILO,39,GUADALAJARA,ESTATAL,GENERAL,1.99,0.0,,100.0,16,19,35,19,15,34,18,20,38,14,13,27,27,25,52,20,19,39,114,111,225,10,10,1,1,0,0,1,0,1,14,14EPR0957R,35,100.0,97.1,SI,SI,NO,NO,37.1,48.6,11.4,2.9,II,67.6,23.5,5.9,2.9,I
2523,GUADALAJARA,14EPR1420P,L,VESPERTINO,ROSARIO_CASTELLANOS,JOSEFINA_ARIAS_JIMENEZ,PRIMARIA,131,6,6,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,VESPERTINO,ISLA_ARUBA,1,GUADALAJARA,9352,JARDINES_DE_LA_CRUZ,39,GUADALAJARA,ESTATAL,GENERAL,0.0,0.0,,100.0,9,8,17,7,10,17,4,12,16,12,9,21,9,7,16,12,16,28,53,62,115,6,6,1,1,0,0,2,0,1,11,14EPR1420P,30,96.7,96.7,SI,SI,NO,NO,27.6,41.4,27.6,3.4,II,34.5,34.5,27.6,3.4,I
2524,GUADALAJARA,14EPR1294I,L,VESPERTINO,PRISCILIANO_SANCHEZ_PADILLA,ANTONINA_CUEVAS_PALACIOS,PRIMARIA,347,14,14,19,14,,,,,,,,,,38000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,,,,VESPERTINO,ISLA_BRETON_3341,1,GUADALAJARA,9423,JARDINES_DE_SAN_JOSE,39,GUADALAJARA,ESTATAL,GENERAL,12.14,0.0,,82.09,23,21,44,13,13,26,14,12,26,26,18,44,26,19,45,27,19,46,129,102,231,10,10,1,0,0,0,3,0,1,15,14EPR1294I,35,100.0,100.0,SI,SI,NO,SI,71.4,22.9,5.7,,I,91.4,2.9,5.7,,I
2525,GUADALAJARA,14DPR2265V,R,MATUTINO,BENITO_JUAREZ,ISIDRA_VELAZQUEZ_RAMOS,PRIMARIA,519,17,17,18,17,,,,,,,,,,,637121.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,0.0,0.0,MATUTINO,AVENIDA_JESUS_REYES_HEROLES_2921,1,GUADALAJARA,9337,VILLA_VICENTE_GUERRERO,39,GUADALAJARA,FEDERALIZADO,GENERAL,0.0,0.94,,95.6,51,35,86,48,48,96,43,31,74,42,35,77,55,42,97,46,40,86,285,231,516,17,17,2,0,0,0,2,0,1,22,14DPR2265V,70,98.6,95.7,SI,SI,NO,NO,44.9,34.8,15.9,4.3,I,73.1,10.4,14.9,1.5,I
2526,GUADALAJARA,14DPR0700T,L,VESPERTINO,JUSTO_SIERRA,IRMA_INES_MEDINA_CONCEBIDA,PRIMARIA,191,10,10,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,VESPERTINO,AVENIDA_JESUS_REYES_HEROLES_2921,1,GUADALAJARA,9337,VILLA_VICENTE_GUERRERO,39,GUADALAJARA,FEDERALIZADO,GENERAL,5.83,1.03,,71.43,16,24,40,21,16,37,13,20,33,23,13,36,19,17,36,18,16,34,110,106,216,7,7,3,0,0,0,3,0,1,14,14DPR0700T,32,84.4,78.1,SI,SI,NO,NO,40.7,37.0,22.2,,I,52.0,16.0,16.0,16.0,I
2527,GUADALAJARA,14EPR0060N,R,MATUTINO,RAMON_GARCIA_RUIZ,MARIA_DOLORES_MINERO_ORTEGA,PRIMARIA,418,12,12,12,12,,,,,,,,,,,500467.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,0.0,0.0,0.0,MATUTINO,ISLA_HIERRO,1,GUADALAJARA,9336,RESIDENCIAL_LA_CRUZ,39,GUADALAJARA,ESTATAL,GENERAL,1.94,0.0,,85.71,31,34,65,34,31,65,31,31,62,27,42,69,32,39,71,39,34,73,194,211,405,12,12,1,1,1,1,1,0,1,18,14EPR0060N,35,100.0,100.0,SI,SI,NO,NO,22.9,40.0,25.7,11.4,II,45.7,11.4,11.4,31.4,I
2528,GUADALAJARA,14EPR0268D,L,VESPERTINO,RAMON_GARCIA_RUIZ,RUBEN_CARLOS_FLORES,PRIMARIA,215,11,11,12,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,VESPERTINO,ISLA_HIERRO,1,GUADALAJARA,9336,RESIDENCIAL_LA_CRUZ,39,GUADALAJARA,ESTATAL,GENERAL,0.0,0.0,,53.06,13,9,22,13,12,25,12,15,27,16,12,28,10,13,23,19,17,36,83,78,161,8,8,1,1,1,0,3,0,1,15,14EPR0268D,27,88.9,77.8,SI,SI,NO,NO,58.3,20.8,16.7,4.2,I,57.1,14.3,9.5,19.0,I
2529,GUADALAJARA,14EPR1367K,R,MATUTINO,IGNACIO_LUIS_VALLARTA,PATRICIA_CELINA_CRUZ_MORAILA,PRIMARIA,399,12,12,12,12,,,,,,,,,100000.0,49900.0,448617.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,0.0,0.0,0.0,0.0,MATUTINO,ISLA_SALOMON,1,GUADALAJARA,9423,JARDINES_DE_SAN_JOSE,39,GUADALAJARA,ESTATAL,GENERAL,1.06,2.15,,87.18,31,23,54,29,32,61,29,18,47,31,35,66,37,36,73,29,34,63,186,178,364,12,12,1,0,0,0,2,0,1,16,14EPR1367K,35,100.0,100.0,SI,SI,NO,NO,31.4,42.9,22.9,2.9,II,54.3,17.1,22.9,5.7,I
2530,GUADALAJARA,14EPR1368J,L,VESPERTINO,IGNACIO_LUIS_VALLARTA,OLIVIA_RUIZ_PADILLA,PRIMARIA,119,6,6,12,6,,,,,,,,,,29000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,0.0,,,,VESPERTINO,ISLA_SALOMON,1,GUADALAJARA,9423,JARDINES_DE_SAN_JOSE,39,GUADALAJARA,ESTATAL,GENERAL,3.39,0.88,,100.0,6,2,8,11,6,17,13,14,27,14,6,20,9,5,14,13,8,21,66,41,107,6,6,1,1,0,0,1,0,1,10,14EPR1368J,21,95.2,85.7,SI,SI,SI,NO,45.0,45.0,10.0,,I,61.1,27.8,11.1,,I
2531,GUADALAJARA,14EPR1444Z,R,MATUTINO,FRIDA_KAHLO,JAIME_NOE_SANCHEZ_CASILLAS,PRIMARIA,389,12,12,12,12,,,,,,,,,,48100.0,455470.51,,,,,,,,,,,,,,,,,,,,,,,,,135.0,CALIENTE,,,,,,,,,2.0,,0.0,0.0,0.0,0.0,MATUTINO,ISLA_ZANZIBAR,1,GUADALAJARA,9451,INFONAVIT_EL_SAUZ,39,GUADALAJARA,ESTATAL,GENERAL,0.0,0.0,,97.26,42,31,73,37,34,71,22,30,52,18,33,51,34,33,67,41,32,73,194,193,387,12,12,1,1,0,0,2,0,1,17,14EPR1444Z,70,97.1,91.4,SI,SI,NO,NO,38.2,41.2,17.6,2.9,II,53.1,25.0,17.2,4.7,I
2532,GUADALAJARA,14EPR1463N,L,VESPERTINO,HERMENEGILDO_GALEANA,JAIME_NOE_SANCHEZ_CASILLAS,PRIMARIA,140,7,7,12,7,,,,,,,,,110000.0,29000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,,,,VESPERTINO,ISLA_ZANZIBAR,1,GUADALAJARA,9451,INFONAVIT_EL_SAUZ,39,GUADALAJARA,ESTATAL,GENERAL,0.0,2.13,,77.14,9,9,18,11,12,23,12,10,22,12,2,14,10,12,22,15,10,25,69,55,124,6,6,1,1,0,0,3,0,1,12,14EPR1463N,25,100.0,100.0,SI,SI,NO,NO,44.0,36.0,20.0,,I,72.0,16.0,12.0,,I
2533,GUADALAJARA,14EPR1508T,R,MATUTINO,ENRIQUE_DIAZ_DE_LEON,LETICIA_BAAAUELOS_PARRA,PRIMARIA,292,10,10,12,10,,,,,,,,,,,310411.64,,81.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,0.0,0.0,0.0,MATUTINO,ISLA_ZANZIBAR,1,GUADALAJARA,9451,INFONAVIT_EL_SAUZ,39,GUADALAJARA,ESTATAL,GENERAL,0.8,0.4,,58.14,22,13,35,20,20,40,13,9,22,26,22,48,21,17,38,33,28,61,135,109,244,10,10,1,0,0,0,2,0,1,14,14EPR1508T,26,92.3,80.8,SI,SI,NO,NO,20.8,41.7,25.0,12.5,II,33.3,14.3,19.0,33.3,I
2534,GUADALAJARA,14EPR1510H,L,VESPERTINO,EMILIANO_ZAPATA,JOSE_DE_JESUS_RAMIREZ_LOPEZ,PRIMARIA,137,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,VESPERTINO,ISLA_ZANZIBAR,1,GUADALAJARA,9451,INFONAVIT_EL_SAUZ,39,GUADALAJARA,ESTATAL,GENERAL,8.7,3.81,,83.33,2,10,12,8,8,16,9,6,15,10,8,18,8,4,12,13,11,24,50,47,97,6,6,1,0,0,0,2,0,1,10,14EPR1510H,22,86.4,86.4,SI,SI,NO,NO,47.4,42.1,5.3,5.3,I,68.4,21.1,,10.5,I
2535,GUADALAJARA,14DPR0236M,R,MATUTINO,JOSE_CLEMENTE_OROZCO,TERESA_LEONARDA_CARDONA_DIAZ,PRIMARIA,190,10,10,18,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,FRIO,,,,,,,,,12.0,,,,,,MATUTINO,J_CLEMENTE_OROZCO_708,1,GUADALAJARA,9068,VILLASEAOR,39,GUADALAJARA,FEDERALIZADO,GENERAL,0.0,0.51,,91.43,16,14,30,15,15,30,9,10,19,25,15,40,22,14,36,22,15,37,109,83,192,8,8,1,0,0,0,1,0,1,11,14DPR0236M,32,96.9,90.6,SI,SI,NO,NO,67.7,19.4,9.7,3.2,I,82.8,6.9,10.3,,I
2536,GUADALAJARA,14DPR0237L,L,VESPERTINO,JOSE_CLEMENTE_OROZCO,TERESA_LEONARDA_CARDONA_DIAZ,PRIMARIA,57,3,6,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,VESPERTINO,J_CLEMENTE_OROZCO_708,1,GUADALAJARA,9068,VILLASEAOR,39,GUADALAJARA,FEDERALIZADO,GENERAL,3.57,1.85,,75.0,6,6,12,7,4,11,3,6,9,7,1,8,6,2,8,6,5,11,35,24,59,3,3,1,0,0,0,1,0,1,6,14DPR0237L,9,100.0,88.9,SI,SI,NO,NO,,44.4,55.6,,III,12.5,12.5,50.0,25.0,III
2537,GUADALAJARA,14EPR0246S,R,MATUTINO,PLAN_DE_GUADALUPE,JOSE_MELQUIADES_TOPETE_CURIEL,PRIMARIA,199,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,MATUTINO,J_JESUS_ORTIZ,1,GUADALAJARA,9375,GUADALUPANA,39,GUADALAJARA,ESTATAL,GENERAL,1.97,0.0,,100.0,20,9,29,16,18,34,23,14,37,13,16,29,19,12,31,17,15,32,108,84,192,6,6,1,0,1,0,1,1,0,9,14EPR0246S,32,100.0,96.9,SI,SI,NO,NO,15.6,65.6,12.5,6.3,II,54.8,38.7,3.2,3.2,I
